idx,doc_id,period,year,paragraph_idx,segment_idx,char_count,word_count,filter_score
920,ostrovsky_2001,2000-2012,2001,366,4,218,32,3
921,ostrovsky_2001,2000-2012,2001,366,5,358,51,8
922,ostrovsky_2001,2000-2012,2001,366,6,399,56,6
923,ostrovsky_2001,2000-2012,2001,366,7,431,64,3
924,ostrovsky_2001,2000-2012,2001,366,8,245,36,5
925,ostrovsky_2001,2000-2012,2001,367,0,330,48,4
926,ostrovsky_2001,2000-2012,2001,368,1,657,88,2
927,ostrovsky_2001,2000-2012,2001,368,2,531,72,6
928,ostrovsky_2001,2000-2012,2001,369,0,596,88,14
929,ostrovsky_2001,2000-2012,2001,369,5,361,53,3
930,ostrovsky_2001,2000-2012,2001,369,6,272,37,2
931,ostrovsky_2001,2000-2012,2001,372,3,549,87,3
932,ostrovsky_2001,2000-2012,2001,372,4,816,117,5
933,ostrovsky_2001,2000-2012,2001,374,0,1131,151,3
934,ostrovsky_2001,2000-2012,2001,374,1,401,51,6
935,ostrovsky_2001,2000-2012,2001,376,0,332,47,3
936,ostrovsky_2001,2000-2012,2001,378,0,301,45,6
937,ostrovsky_2001,2000-2012,2001,378,2,490,71,3
938,ostrovsky_2001,2000-2012,2001,380,0,140,24,4
939,ostrovsky_2001,2000-2012,2001,381,0,213,33,3
940,ostrovsky_2001,2000-2012,2001,381,2,449,65,3
941,ostrovsky_2001,2000-2012,2001,381,3,296,48,6
942,ostrovsky_2001,2000-2012,2001,382,0,673,105,5
943,ostrovsky_2001,2000-2012,2001,383,3,170,24,2
944,ostrovsky_2001,2000-2012,2001,385,0,314,46,3
945,ostrovsky_2001,2000-2012,2001,386,0,106,16,3
946,ostrovsky_2001,2000-2012,2001,387,0,215,30,2
947,ostrovsky_2001,2000-2012,2001,389,1,765,101,3
948,ostrovsky_2001,2000-2012,2001,389,2,282,37,2
949,ostrovsky_2001,2000-2012,2001,390,0,484,69,6
950,ostrovsky_2001,2000-2012,2001,390,2,678,88,3
951,ostrovsky_2001,2000-2012,2001,391,0,892,127,6
952,ostrovsky_2001,2000-2012,2001,391,1,779,104,10
953,ostrovsky_2001,2000-2012,2001,392,0,629,90,6
954,ostrovsky_2001,2000-2012,2001,392,1,399,59,9
955,ostrovsky_2001,2000-2012,2001,392,2,510,64,6
956,ostrovsky_2001,2000-2012,2001,393,0,826,106,3
957,ostrovsky_2001,2000-2012,2001,393,1,598,83,3
958,ostrovsky_2001,2000-2012,2001,394,0,531,75,5
959,ostrovsky_2001,2000-2012,2001,394,1,449,58,4
960,ostrovsky_2001,2000-2012,2001,394,2,836,110,5
961,ostrovsky_2001,2000-2012,2001,395,0,684,91,3
962,ostrovsky_2001,2000-2012,2001,397,0,254,40,3
963,ostrovsky_2001,2000-2012,2001,397,2,397,51,2
964,ostrovsky_2001,2000-2012,2001,398,0,386,61,2
965,ostrovsky_2001,2000-2012,2001,399,0,514,75,8
966,ostrovsky_2001,2000-2012,2001,399,1,1156,166,7
967,ostrovsky_2001,2000-2012,2001,399,2,464,73,6
968,ostrovsky_2001,2000-2012,2001,399,3,532,81,4
969,ostrovsky_2001,2000-2012,2001,400,0,147,26,9
970,ostrovsky_2001,2000-2012,2001,401,0,395,61,3
971,ostrovsky_2001,2000-2012,2001,402,0,184,26,3
972,ostrovsky_2001,2000-2012,2001,407,2,613,93,3
973,ostrovsky_2001,2000-2012,2001,408,0,397,55,3
974,ostrovsky_2001,2000-2012,2001,410,1,618,93,8
975,ostrovsky_2001,2000-2012,2001,410,2,397,51,3
976,ostrovsky_2001,2000-2012,2001,413,0,442,64,3
977,ostrovsky_2001,2000-2012,2001,415,2,761,106,3
978,ostrovsky_2001,2000-2012,2001,417,0,563,75,3
979,ostrovsky_2001,2000-2012,2001,417,1,878,123,3
980,ostrovsky_2001,2000-2012,2001,424,1,273,43,3
981,ostrovsky_2001,2000-2012,2001,432,0,534,70,3
982,ostrovsky_2001,2000-2012,2001,436,1,669,98,3
983,ostrovsky_2001,2000-2012,2001,445,0,917,122,9
984,ostrovsky_2001,2000-2012,2001,446,4,145,22,2
985,ostrovsky_2001,2000-2012,2001,449,4,304,38,4
986,ostrovsky_2001,2000-2012,2001,449,5,380,49,4
987,ostrovsky_2001,2000-2012,2001,450,0,661,92,2
988,ostrovsky_2001,2000-2012,2001,458,0,419,56,2
989,ostrovsky_2001,2000-2012,2001,460,1,507,68,2
990,ostrovsky_2001,2000-2012,2001,465,4,335,53,2
991,ostrovsky_2001,2000-2012,2001,478,0,571,83,2
992,ostrovsky_2001,2000-2012,2001,478,1,157,28,3
993,ostrovsky_2001,2000-2012,2001,478,2,419,62,2
994,ostrovsky_2001,2000-2012,2001,482,0,641,91,3
995,ostrovsky_2001,2000-2012,2001,482,1,622,101,2
996,ostrovsky_2001,2000-2012,2001,499,1,643,83,2
997,ostrovsky_2001,2000-2012,2001,503,6,626,83,2
998,ostrovsky_2001,2000-2012,2001,523,3,422,66,2
999,ostrovsky_2001,2000-2012,2001,545,0,747,119,3
1000,ostrovsky_2001,2000-2012,2001,545,2,237,38,8
1001,ostrovsky_2001,2000-2012,2001,545,3,296,44,4
1002,ostrovsky_2001,2000-2012,2001,547,0,1321,186,11
1003,ostrovsky_2001,2000-2012,2001,549,1,552,78,2
1004,ostrovsky_2001,2000-2012,2001,550,2,490,76,2
1005,tereshenko_2010,2000-2012,2010,4,1,415,48,2
1006,tereshenko_2010,2000-2012,2010,7,0,490,62,2
1007,tereshenko_2010,2000-2012,2010,25,0,769,97,2
1008,tereshenko_2010,2000-2012,2010,28,2,141,17,2
1009,tereshenko_2010,2000-2012,2010,58,0,365,48,2
1010,tereshenko_2010,2000-2012,2010,65,1,584,76,2
1011,tereshenko_2010,2000-2012,2010,84,0,818,91,2
1012,tereshenko_2010,2000-2012,2010,91,1,712,89,2
1013,tereshenko_2010,2000-2012,2010,98,0,518,68,2
1014,tereshenko_2010,2000-2012,2010,117,6,313,40,3
1015,tereshenko_2010,2000-2012,2010,127,0,489,60,4
1016,tereshenko_2010,2000-2012,2010,128,0,462,66,3
1017,tereshenko_2010,2000-2012,2010,183,1,298,42,2
1018,tereshenko_2010,2000-2012,2010,188,0,170,29,3
1019,tereshenko_2010,2000-2012,2010,195,0,468,70,2
1020,tereshenko_2010,2000-2012,2010,199,0,450,54,3
1021,tereshenko_2010,2000-2012,2010,203,0,611,80,3
1022,tereshenko_2010,2000-2012,2010,229,1,254,35,4
1023,tereshenko_2010,2000-2012,2010,239,0,805,109,4
1024,tereshenko_2010,2000-2012,2010,240,0,547,67,4
1025,tereshenko_2010,2000-2012,2010,244,0,469,70,2
1026,tereshenko_2010,2000-2012,2010,263,2,470,67,2
1027,tereshenko_2010,2000-2012,2010,289,0,564,73,4
1028,tereshenko_2010,2000-2012,2010,292,0,736,97,2
1029,tereshenko_2010,2000-2012,2010,293,0,405,56,4
1030,tereshenko_2010,2000-2012,2010,322,0,480,69,2
1031,tereshenko_2010,2000-2012,2010,332,0,424,57,3
1032,tereshenko_2010,2000-2012,2010,333,2,201,33,3
1033,tereshenko_2010,2000-2012,2010,334,1,247,32,7
1034,tereshenko_2010,2000-2012,2010,334,2,294,37,2
1035,tereshenko_2010,2000-2012,2010,336,0,310,46,4
1036,tereshenko_2010,2000-2012,2010,336,1,119,18,2
1037,tereshenko_2010,2000-2012,2010,341,1,312,51,3
1038,tereshenko_2010,2000-2012,2010,350,0,498,63,3
1039,tereshenko_2010,2000-2012,2010,352,0,567,85,3
1040,tereshenko_2010,2000-2012,2010,354,0,262,37,3
1041,tereshenko_2010,2000-2012,2010,359,1,435,62,3
1042,tereshenko_2010,2000-2012,2010,364,0,652,83,3
1043,tereshenko_2010,2000-2012,2010,365,0,755,100,3
1044,tereshenko_2010,2000-2012,2010,366,0,585,76,3
1045,tereshenko_2010,2000-2012,2010,368,0,349,55,6
1046,tereshenko_2010,2000-2012,2010,370,0,617,87,6
1047,tereshenko_2010,2000-2012,2010,375,0,1078,126,2
1048,tereshenko_2010,2000-2012,2010,387,0,504,66,4
1049,tereshenko_2010,2000-2012,2010,392,0,619,86,2
1050,tereshenko_2010,2000-2012,2010,393,0,414,55,3
1051,tereshenko_2010,2000-2012,2010,394,0,529,68,2
1052,tereshenko_2010,2000-2012,2010,409,0,882,117,6
1053,tereshenko_2010,2000-2012,2010,411,1,251,32,3
1054,tereshenko_2010,2000-2012,2010,413,0,399,64,3
1055,tereshenko_2010,2000-2012,2010,413,1,204,29,8
1056,tereshenko_2010,2000-2012,2010,414,0,631,94,6
1057,tereshenko_2010,2000-2012,2010,415,0,291,38,4
1058,tereshenko_2010,2000-2012,2010,415,1,370,45,7
1059,tereshenko_2010,2000-2012,2010,415,2,204,26,8
1060,tereshenko_2010,2000-2012,2010,416,0,583,81,4
1061,tereshenko_2010,2000-2012,2010,417,0,323,45,4
1062,tereshenko_2010,2000-2012,2010,418,0,294,38,6
1063,tereshenko_2010,2000-2012,2010,419,0,627,80,6
1064,tereshenko_2010,2000-2012,2010,421,0,289,44,2
1065,tereshenko_2010,2000-2012,2010,421,1,450,67,3
1066,tereshenko_2010,2000-2012,2010,422,1,272,32,5
1067,tereshenko_2010,2000-2012,2010,423,0,219,31,4
1068,tereshenko_2010,2000-2012,2010,469,0,377,50,2
1069,tereshenko_2010,2000-2012,2010,499,0,749,95,2
1070,tereshenko_2010,2000-2012,2010,501,0,469,55,2
1071,tereshenko_2010,2000-2012,2010,511,0,496,56,2
1072,tereshenko_2010,2000-2012,2010,517,0,292,38,6
1073,tereshenko_2010,2000-2012,2010,517,1,556,75,5
1074,tereshenko_2010,2000-2012,2010,518,0,768,111,7
1075,tereshenko_2010,2000-2012,2010,519,0,340,45,5
1076,tereshenko_2010,2000-2012,2010,520,0,764,95,8
1077,tereshenko_2010,2000-2012,2010,521,0,517,75,6
1078,tereshenko_2010,2000-2012,2010,522,0,390,42,3
1079,tereshenko_2010,2000-2012,2010,527,0,854,112,9
1080,tereshenko_2010,2000-2012,2010,531,0,386,41,3
1081,tereshenko_2010,2000-2012,2010,532,0,699,87,2
1082,tereshenko_2010,2000-2012,2010,533,0,538,83,3
1083,tereshenko_2010,2000-2012,2010,536,0,718,96,6
1084,tereshenko_2010,2000-2012,2010,536,1,232,38,3
1085,tereshenko_2010,2000-2012,2010,537,0,335,43,5
1086,tereshenko_2010,2000-2012,2010,538,0,234,34,4
1087,tereshenko_2010,2000-2012,2010,539,0,494,73,18
1088,tereshenko_2010,2000-2012,2010,540,0,363,46,5
1089,tereshenko_2010,2000-2012,2010,540,1,236,34,5
1090,tereshenko_2010,2000-2012,2010,541,0,410,50,2
1091,tereshenko_2010,2000-2012,2010,542,0,471,54,4
1092,tereshenko_2010,2000-2012,2010,543,0,327,34,2
1093,tereshenko_2010,2000-2012,2010,548,0,222,26,2
1094,tereshenko_2010,2000-2012,2010,549,0,919,130,9
1095,tereshenko_2010,2000-2012,2010,550,0,622,87,2
1096,tereshenko_2010,2000-2012,2010,551,0,573,80,2
1097,tereshenko_2010,2000-2012,2010,555,0,410,59,3
1098,tereshenko_2010,2000-2012,2010,556,0,469,63,5
1099,tereshenko_2010,2000-2012,2010,557,0,450,55,2
1100,tereshenko_2010,2000-2012,2010,558,0,359,49,7
1101,tereshenko_2010,2000-2012,2010,559,0,541,68,4
1102,tereshenko_2010,2000-2012,2010,559,1,401,59,4
1103,tereshenko_2010,2000-2012,2010,560,0,483,65,3
1104,tereshenko_2010,2000-2012,2010,560,1,241,36,4
1105,tereshenko_2010,2000-2012,2010,561,0,253,42,4
1106,tereshenko_2010,2000-2012,2010,562,0,552,77,5
1107,tereshenko_2010,2000-2012,2010,563,0,537,68,3
1108,tereshenko_2010,2000-2012,2010,564,0,536,63,4
1109,tereshenko_2010,2000-2012,2010,566,0,699,90,4
1110,tereshenko_2010,2000-2012,2010,575,0,304,37,3
1111,tereshenko_2010,2000-2012,2010,576,0,672,98,6
1112,tereshenko_2010,2000-2012,2010,577,0,517,72,7
1113,tereshenko_2010,2000-2012,2010,591,0,640,90,5
1114,tereshenko_2010,2000-2012,2010,591,1,197,27,3
1115,tereshenko_2010,2000-2012,2010,594,0,764,101,3
1116,tereshenko_2010,2000-2012,2010,595,0,615,76,6
1117,tereshenko_2010,2000-2012,2010,596,0,526,72,9
1118,tereshenko_2010,2000-2012,2010,597,0,685,101,8
1119,tereshenko_2010,2000-2012,2010,598,0,344,49,5
1120,tereshenko_2010,2000-2012,2010,599,0,359,49,8
1121,tereshenko_2010,2000-2012,2010,600,0,226,36,6
1122,tereshenko_2010,2000-2012,2010,601,0,380,54,8
1123,tereshenko_2010,2000-2012,2010,601,1,231,29,3
1124,tereshenko_2010,2000-2012,2010,602,0,233,35,6
1125,tereshenko_2010,2000-2012,2010,603,0,337,49,6
1126,tereshenko_2010,2000-2012,2010,605,0,451,60,11
1127,tereshenko_2010,2000-2012,2010,606,0,392,58,8
1128,tereshenko_2010,2000-2012,2010,607,0,834,118,9
1129,tereshenko_2010,2000-2012,2010,608,0,369,52,8
1130,tereshenko_2010,2000-2012,2010,609,0,353,49,11
1131,tereshenko_2010,2000-2012,2010,609,1,249,40,7
1132,tereshenko_2010,2000-2012,2010,610,0,233,30,4
1133,tereshenko_2010,2000-2012,2010,611,0,321,50,6
1134,tereshenko_2010,2000-2012,2010,611,1,118,21,8
1135,tereshenko_2010,2000-2012,2010,612,0,422,59,10
1136,tereshenko_2010,2000-2012,2010,612,1,446,65,6
1137,tereshenko_2010,2000-2012,2010,613,0,430,60,3
1138,tereshenko_2010,2000-2012,2010,614,0,227,34,5
1139,tereshenko_2010,2000-2012,2010,615,0,732,89,2
1140,tereshenko_2010,2000-2012,2010,616,0,523,67,2
1141,tereshenko_2010,2000-2012,2010,618,1,312,37,4
1142,tereshenko_2010,2000-2012,2010,619,0,446,65,2
1143,tereshenko_2010,2000-2012,2010,635,0,324,44,2
1144,tereshenko_2010,2000-2012,2010,637,0,598,82,7
1145,tereshenko_2010,2000-2012,2010,638,0,396,48,5
1146,tereshenko_2010,2000-2012,2010,642,0,288,34,2
1147,tereshenko_2010,2000-2012,2010,647,0,783,96,4
1148,tereshenko_2010,2000-2012,2010,661,0,432,68,4
1149,tereshenko_2010,2000-2012,2010,664,0,484,64,8
1150,tereshenko_2010,2000-2012,2010,664,1,418,54,3
1151,tereshenko_2010,2000-2012,2010,666,1,291,42,6
1152,tereshenko_2010,2000-2012,2010,667,1,387,58,4
1153,tereshenko_2010,2000-2012,2010,670,0,461,53,3
1154,tereshenko_2010,2000-2012,2010,684,0,222,31,4
1155,tereshenko_2010,2000-2012,2010,688,0,546,72,3
1156,tereshenko_2010,2000-2012,2010,710,0,548,73,4
1157,tereshenko_2010,2000-2012,2010,715,0,493,65,5
1158,tereshenko_2010,2000-2012,2010,721,0,763,97,3
1159,tereshenko_2010,2000-2012,2010,721,1,458,59,7
1160,tereshenko_2010,2000-2012,2010,727,0,380,57,3
1161,tereshenko_2010,2000-2012,2010,727,1,421,63,6
1162,tereshenko_2010,2000-2012,2010,727,2,222,31,3
1163,tereshenko_2010,2000-2012,2010,728,1,238,35,2
1164,tereshenko_2010,2000-2012,2010,730,0,329,45,3
1165,tereshenko_2010,2000-2012,2010,734,0,279,36,3
1166,tereshenko_2010,2000-2012,2010,735,0,543,79,5
1167,tereshenko_2010,2000-2012,2010,744,0,466,69,6
1168,tereshenko_2010,2000-2012,2010,746,1,390,54,3
1169,tereshenko_2010,2000-2012,2010,749,0,361,56,3
1170,tereshenko_2010,2000-2012,2010,749,1,712,96,2
1171,tereshenko_2010,2000-2012,2010,754,0,341,48,3
1172,tereshenko_2010,2000-2012,2010,754,1,395,48,3
1173,tereshenko_2010,2000-2012,2010,793,1,372,64,2
1174,tereshenko_2010,2000-2012,2010,794,0,313,46,9
1175,tereshenko_2010,2000-2012,2010,794,2,201,25,4
1176,tereshenko_2010,2000-2012,2010,803,0,661,103,3
1177,tereshenko_2010,2000-2012,2010,840,0,441,53,3
1178,tereshenko_2010,2000-2012,2010,854,0,471,61,3
1179,tereshenko_2010,2000-2012,2010,854,1,169,25,3
1180,tereshenko_2010,2000-2012,2010,856,0,628,85,6
1181,tereshenko_2010,2000-2012,2010,857,0,641,90,2
1182,tereshenko_2010,2000-2012,2010,858,0,267,37,2
1183,tereshenko_2010,2000-2012,2010,859,0,282,37,2
1184,tereshenko_2010,2000-2012,2010,872,0,693,96,6
1185,tereshenko_2010,2000-2012,2010,876,0,237,34,5
1186,tereshenko_2010,2000-2012,2010,876,1,405,58,3
1187,tereshenko_2010,2000-2012,2010,880,0,619,79,3
1188,tereshenko_2010,2000-2012,2010,881,0,450,61,3
1189,tereshenko_2010,2000-2012,2010,882,0,641,83,2
1190,tereshenko_2010,2000-2012,2010,887,0,345,46,3
1191,tereshenko_2010,2000-2012,2010,888,0,388,52,2
1192,tereshenko_2010,2000-2012,2010,895,0,536,81,4
1193,tereshenko_2010,2000-2012,2010,902,0,222,29,2
1194,tereshenko_2010,2000-2012,2010,908,0,657,96,4
1195,tereshenko_2010,2000-2012,2010,912,0,481,59,6
1196,tereshenko_2010,2000-2012,2010,912,1,330,42,3
1197,tereshenko_2010,2000-2012,2010,913,0,300,37,4
1198,tereshenko_2010,2000-2012,2010,918,0,291,35,3
1199,tereshenko_2010,2000-2012,2010,919,0,482,70,5
1200,tereshenko_2010,2000-2012,2010,923,0,284,45,2
1201,tereshenko_2010,2000-2012,2010,943,0,342,47,3
1202,tereshenko_2010,2000-2012,2010,957,1,165,24,3
1203,tereshenko_2010,2000-2012,2010,961,0,450,55,4
1204,tereshenko_2010,2000-2012,2010,965,0,374,49,3
1205,tereshenko_2010,2000-2012,2010,967,0,229,28,2
1206,tereshenko_2010,2000-2012,2010,970,0,461,58,3
1207,tereshenko_2010,2000-2012,2010,971,0,154,23,2
1208,tereshenko_2010,2000-2012,2010,973,0,632,96,4
1209,tereshenko_2010,2000-2012,2010,973,1,361,52,7
1210,tereshenko_2010,2000-2012,2010,975,0,561,81,6
1211,tereshenko_2010,2000-2012,2010,975,1,169,19,3
1212,tereshenko_2010,2000-2012,2010,977,0,396,57,7
1213,tereshenko_2010,2000-2012,2010,977,1,432,47,3
1214,tereshenko_2010,2000-2012,2010,978,0,828,111,7
1215,tereshenko_2010,2000-2012,2010,980,0,710,99,8
1216,tereshenko_2010,2000-2012,2010,984,0,704,77,3
1217,tereshenko_2010,2000-2012,2010,987,1,212,23,3
1218,tereshenko_2010,2000-2012,2010,991,0,382,56,3
1219,tereshenko_2010,2000-2012,2010,993,1,491,71,6
1220,tereshenko_2010,2000-2012,2010,994,0,331,47,2
1221,tereshenko_2010,2000-2012,2010,994,2,203,26,2
1222,tereshenko_2010,2000-2012,2010,995,0,331,49,4
1223,tereshenko_2010,2000-2012,2010,996,0,493,67,4
1224,tereshenko_2010,2000-2012,2010,997,0,421,62,3
1225,tereshenko_2010,2000-2012,2010,998,0,157,23,2
1226,tereshenko_2010,2000-2012,2010,1001,0,311,48,7
1227,tereshenko_2010,2000-2012,2010,1001,1,266,40,3
1228,tereshenko_2010,2000-2012,2010,1002,0,196,31,3
1229,tereshenko_2010,2000-2012,2010,1004,0,196,27,5
1230,tereshenko_2010,2000-2012,2010,1005,0,704,92,5
1231,tereshenko_2010,2000-2012,2010,1006,0,734,94,2
1232,tereshenko_2010,2000-2012,2010,1007,0,371,56,2
1233,tereshenko_2010,2000-2012,2010,1009,0,298,47,3
1234,tereshenko_2010,2000-2012,2010,1010,0,375,55,4
1235,tereshenko_2010,2000-2012,2010,1010,2,449,62,8
1236,tereshenko_2010,2000-2012,2010,1012,0,501,60,3
1237,tereshenko_2010,2000-2012,2010,1032,1,277,39,2
1238,tereshenko_2010,2000-2012,2010,1040,0,479,56,4
1239,tereshenko_2010,2000-2012,2010,1062,0,140,20,3
1240,tereshenko_2010,2000-2012,2010,1063,0,224,30,3
1241,tereshenko_2010,2000-2012,2010,1064,0,146,18,4
1242,tereshenko_2010,2000-2012,2010,1065,0,335,39,10
1243,tereshenko_2010,2000-2012,2010,1066,0,307,47,6
1244,tereshenko_2010,2000-2012,2010,1068,0,310,42,6
1245,tereshenko_2010,2000-2012,2010,1070,0,234,36,11
1246,tereshenko_2010,2000-2012,2010,1071,0,573,76,10
1247,tereshenko_2010,2000-2012,2010,1072,0,162,21,3
1248,tereshenko_2010,2000-2012,2010,1073,0,176,20,4
1249,tereshenko_2010,2000-2012,2010,1074,0,274,40,4
1250,tereshenko_2010,2000-2012,2010,1075,0,407,55,4
1251,tereshenko_2010,2000-2012,2010,1078,0,141,16,2
1252,tereshenko_2010,2000-2012,2010,1080,0,366,57,13
1253,tereshenko_2010,2000-2012,2010,1081,0,892,117,4
1254,tereshenko_2010,2000-2012,2010,1083,0,560,75,4
1255,tereshenko_2010,2000-2012,2010,1088,1,227,26,4
1256,tereshenko_2010,2000-2012,2010,1092,0,639,101,14
1257,tereshenko_2010,2000-2012,2010,1093,0,438,66,4
1258,tereshenko_2010,2000-2012,2010,1097,0,781,111,2
1259,tereshenko_2010,2000-2012,2010,1100,0,489,71,5
1260,tereshenko_2010,2000-2012,2010,1112,0,219,35,5
1261,tereshenko_2010,2000-2012,2010,1112,1,292,36,4
1262,tereshenko_2010,2000-2012,2010,1113,0,474,62,8
1263,tereshenko_2010,2000-2012,2010,1113,1,159,22,3
1264,tereshenko_2010,2000-2012,2010,1126,0,199,26,4
1265,tereshenko_2010,2000-2012,2010,1128,0,640,92,3
1266,tereshenko_2010,2000-2012,2010,1130,0,824,106,2
1267,tereshenko_2010,2000-2012,2010,1135,0,347,45,3
1268,tereshenko_2010,2000-2012,2010,1139,0,298,43,2
1269,tereshenko_2010,2000-2012,2010,1167,0,637,87,2
1270,tereshenko_2010,2000-2012,2010,1172,0,378,45,2
1271,tereshenko_2010,2000-2012,2010,1173,0,667,100,3
1272,tereshenko_2010,2000-2012,2010,1177,0,953,117,4
1273,tereshenko_2010,2000-2012,2010,1178,0,523,71,2
1274,tereshenko_2010,2000-2012,2010,1184,0,347,52,2
1275,tereshenko_2010,2000-2012,2010,1213,0,289,39,4
1276,tereshenko_2010,2000-2012,2010,1240,0,557,77,3
1277,tereshenko_2010,2000-2012,2010,1268,1,592,87,9
1278,tereshenko_2010,2000-2012,2010,1316,0,679,98,2
1279,tereshenko_2010,2000-2012,2010,1317,0,541,75,2
1280,tereshenko_2010,2000-2012,2010,1577,0,258,41,2
1281,volobuev_2010,2000-2012,2010,28,0,454,57,2
1282,volobuev_2010,2000-2012,2010,82,0,308,42,2
1283,volobuev_2010,2000-2012,2010,139,0,281,35,2
1284,volobuev_2010,2000-2012,2010,140,0,287,35,2
1285,volobuev_2010,2000-2012,2010,152,0,707,80,2
1286,volobuev_2010,2000-2012,2010,197,0,298,41,2
1287,volobuev_2010,2000-2012,2010,213,0,372,51,4
1288,volobuev_2010,2000-2012,2010,214,0,253,33,2
1289,volobuev_2010,2000-2012,2010,227,0,293,41,4
1290,volobuev_2010,2000-2012,2010,228,0,434,49,2
1291,volobuev_2010,2000-2012,2010,231,0,102,15,2
1292,volobuev_2010,2000-2012,2010,360,0,283,38,2
1293,volobuev_2010,2000-2012,2010,448,1,259,33,2
1294,volobuev_2010,2000-2012,2010,468,0,297,40,2
1295,volobuev_2010,2000-2012,2010,470,0,210,29,2
1296,volobuev_2010,2000-2012,2010,471,0,746,95,5
1297,volobuev_2010,2000-2012,2010,483,0,387,54,2
1298,volobuev_2010,2000-2012,2010,488,0,605,74,2
1299,volobuev_2010,2000-2012,2010,495,0,176,22,2
1300,volobuev_2010,2000-2012,2010,542,0,319,46,2
1301,volobuev_2010,2000-2012,2010,546,0,223,35,2
1302,volobuev_2010,2000-2012,2010,547,1,254,33,2
1303,volobuev_2010,2000-2012,2010,551,0,527,66,2
1304,volobuev_2010,2000-2012,2010,554,0,736,91,2
1305,volobuev_2010,2000-2012,2010,580,0,718,105,2
1306,volobuev_2010,2000-2012,2010,583,0,315,50,2
1307,volobuev_2010,2000-2012,2010,586,0,315,38,2
1308,volobuev_2010,2000-2012,2010,614,0,416,53,2
1309,volobuev_2010,2000-2012,2010,625,0,448,55,3
1310,volobuev_2010,2000-2012,2010,626,0,465,57,3
1311,volobuev_2010,2000-2012,2010,628,0,286,33,3
1312,volobuev_2010,2000-2012,2010,633,1,262,31,4
1313,volobuev_2010,2000-2012,2010,635,1,254,32,8
1314,volobuev_2010,2000-2012,2010,645,0,475,57,3
1315,volobuev_2010,2000-2012,2010,647,0,593,85,3
1316,volobuev_2010,2000-2012,2010,664,0,687,89,3
1317,volobuev_2010,2000-2012,2010,666,0,515,61,4
1318,volobuev_2010,2000-2012,2010,667,0,424,45,3
1319,volobuev_2010,2000-2012,2010,668,0,507,68,3
1320,volobuev_2010,2000-2012,2010,670,0,387,48,9
1321,volobuev_2010,2000-2012,2010,671,0,515,67,9
1322,volobuev_2010,2000-2012,2010,672,0,650,75,7
1323,volobuev_2010,2000-2012,2010,673,0,492,58,7
1324,volobuev_2010,2000-2012,2010,675,0,526,74,3
1325,volobuev_2010,2000-2012,2010,675,1,169,22,3
1326,volobuev_2010,2000-2012,2010,676,0,381,55,8
1327,volobuev_2010,2000-2012,2010,681,0,414,55,4
1328,volobuev_2010,2000-2012,2010,682,0,551,77,5
1329,volobuev_2010,2000-2012,2010,686,0,359,53,2
1330,volobuev_2010,2000-2012,2010,687,0,177,18,4
1331,volobuev_2010,2000-2012,2010,688,0,274,41,4
1332,volobuev_2010,2000-2012,2010,689,0,586,79,5
1333,volobuev_2010,2000-2012,2010,689,1,267,32,4
1334,volobuev_2010,2000-2012,2010,695,0,517,74,6
1335,volobuev_2010,2000-2012,2010,696,0,299,44,7
1336,volobuev_2010,2000-2012,2010,696,1,857,104,2
1337,volobuev_2010,2000-2012,2010,697,0,547,64,3
1338,volobuev_2010,2000-2012,2010,697,1,325,41,2
1339,volobuev_2010,2000-2012,2010,701,0,148,22,2
1340,volobuev_2010,2000-2012,2010,716,0,414,48,3
1341,volobuev_2010,2000-2012,2010,717,0,263,35,6
1342,volobuev_2010,2000-2012,2010,718,0,455,59,6
1343,volobuev_2010,2000-2012,2010,719,0,152,25,3
1344,volobuev_2010,2000-2012,2010,724,0,448,58,10
1345,volobuev_2010,2000-2012,2010,726,0,437,61,3
1346,volobuev_2010,2000-2012,2010,727,0,237,32,5
1347,volobuev_2010,2000-2012,2010,728,0,498,64,3
1348,volobuev_2010,2000-2012,2010,733,0,338,51,4
1349,volobuev_2010,2000-2012,2010,734,0,528,69,4
1350,volobuev_2010,2000-2012,2010,736,0,702,94,9
1351,volobuev_2010,2000-2012,2010,738,0,523,70,3
1352,volobuev_2010,2000-2012,2010,739,0,195,34,3
1353,volobuev_2010,2000-2012,2010,741,0,493,64,9
1354,volobuev_2010,2000-2012,2010,742,0,550,79,12
1355,volobuev_2010,2000-2012,2010,743,0,313,45,6
1356,volobuev_2010,2000-2012,2010,744,0,122,19,2
1357,volobuev_2010,2000-2012,2010,744,1,457,69,4
1358,volobuev_2010,2000-2012,2010,745,0,499,63,9
1359,volobuev_2010,2000-2012,2010,750,0,100,17,3
1360,volobuev_2010,2000-2012,2010,760,0,313,44,3
1361,volobuev_2010,2000-2012,2010,766,0,601,81,6
1362,volobuev_2010,2000-2012,2010,778,0,470,60,3
1363,volobuev_2010,2000-2012,2010,784,0,411,63,3
1364,volobuev_2010,2000-2012,2010,797,0,299,43,6
1365,volobuev_2010,2000-2012,2010,798,0,467,63,6
1366,volobuev_2010,2000-2012,2010,798,1,151,21,3
1367,volobuev_2010,2000-2012,2010,810,0,543,67,5
1368,volobuev_2010,2000-2012,2010,811,0,489,60,2
1369,volobuev_2010,2000-2012,2010,814,0,302,38,4
1370,volobuev_2010,2000-2012,2010,817,0,438,57,3
